Function,Dimension,Algorithm,Mean,Std,Best,Worst
F14,10,DE,1401.09445665175,0.8802743917387812,1400.0,1403.9798362283775
F14,10,CREO-DE,1626.1799708668925,162.040034867583,1458.1983445274673,1959.1903127156113
F14,10,CREO-DE-NoRG,1741.8278253413735,197.62825380734384,1459.9432153189798,2067.386540647327
