Function,Dimension,Algorithm,Mean,Std,Best,Worst
F30,10,DE,3647.9688705689186,0.26956395898310714,3647.5708270713258,3648.534350371526
F30,10,CREO-DE-NoRG,12752.029363927313,8338.516843783746,5143.662114554306,38230.52830121731
F30,10,CREO-DE,18479.801586259706,20376.842904147743,6002.931710337736,108954.40522374936
