Function,Dimension,Algorithm,Mean,Std,Best,Worst
F23,10,DE,2609.3607766547143,3.352823197018976,2605.2365453497005,2621.5390488572675
F23,10,CREO-DE-NoRG,2629.806557671133,5.924934721005071,2618.6367743341652,2640.8911185442985
F23,10,CREO-DE,2645.895779352472,6.168031514947863,2631.8212026763363,2656.775237266588
