Function,Dimension,Algorithm,Mean,Std,Best,Worst
F28,10,DE,3100.0,0.0,3100.0,3100.0
F28,10,CREO-DE,3105.349212716865,3.8027692641450073,3100.080691258359,3111.6453655445957
F28,10,CREO-DE-NoRG,3111.4699879598793,2.298639196173291,3106.970358284506,3117.022965128932
