Function,Dimension,Algorithm,Mean,Std,Best,Worst
F13,10,DE,1300.9119519313895,0.951084982350254,1300.0000000000005,1303.283632542132
F13,10,CREO-DE-NoRG,3632.2710796400283,1698.3906689884614,1893.872046787738,7495.441580116114
F13,10,CREO-DE,3856.3936725445187,1841.548061032469,1968.6375109818007,11003.109771054334
