Function,Dimension,Algorithm,Mean,Std,Best,Worst
F10,10,DE,1656.1176359245592,453.0813285471344,1006.829921377247,2589.4969573989597
F10,10,CREO-DE-NoRG,1852.9738592228039,175.57028654292972,1530.286406928481,2323.38937998223
F10,10,CREO-DE,2163.4362191359482,118.14571337213668,1884.2258688532534,2405.057762797235
