Function,Dimension,Algorithm,Mean,Std,Best,Worst
F17,10,DE,1701.403106732578,0.7078018256547927,1700.0000764836982,1702.8641399328142
F17,10,CREO-DE-NoRG,1750.277995823549,7.479645790119026,1738.410029487397,1766.5194815314803
F17,10,CREO-DE,1756.245060173221,8.466974080529903,1739.331802545489,1778.0539221952185
