Function,Dimension,Algorithm,Mean,Std,Best,Worst
F25,10,DE,2899.6593008603795,8.539825947149014,2897.7428694699875,2943.4066730634368
F25,10,CREO-DE,2901.6351154968706,6.274331996777359,2897.8930117408568,2913.3027794965046
F25,10,CREO-DE-NoRG,2908.94539374814,9.923526375389297,2898.111104626228,2944.4844330186893
