Function,Dimension,Algorithm,Mean,Std,Best,Worst
F12,10,DE,1203.1875985058616,5.043339188718577,1200.0000000045336,1211.5892588319039
F12,10,CREO-DE,123248.23100367951,68151.79607351552,20718.776210387492,333555.8489557336
F12,10,CREO-DE-NoRG,426861.6384663392,260888.27290157267,141649.24286244897,1110491.3998879483
