Function,Dimension,Algorithm,Mean,Std,Best,Worst
F29,10,DE,3136.6378235950115,8.260685685847188,3127.8255940544914,3170.0459217849793
F29,10,CREO-DE-NoRG,3164.933489820337,8.411745959681404,3150.6352041502105,3182.4547160373727
F29,10,CREO-DE,3186.993397963806,9.876526724862378,3171.2879231521156,3205.4317620478137
