Function,Dimension,Algorithm,Mean,Std,Best,Worst,FeasibleRate(%),MeanViolation
F11,30,DE,1138.5246453390205,40.29913670926942,1103.9870508998872,1229.5555336098234,100.0,0.0
F11,30,PSO,1226.2032197442352,46.31367613162298,1158.7350881316243,1311.0207008702632,100.0,0.0
F11,30,CREO-Repair,1226.7109129287965,42.69066823582227,1161.5381771757384,1319.4695473489937,100.0,0.0
F11,30,CREO-RG,1240.9625886248143,31.081709209885823,1169.7135709097518,1297.2229615362135,100.0,0.0
F11,30,GA,1853.2216884592453,148.4110895272692,1599.573002973088,2258.893438039947,100.0,0.0
F11,30,CREO-DE,2032.378988107054,147.5394003947345,1830.7346207657902,2408.518331648177,100.0,0.0
F11,30,GWO,4685.937398438125,801.3278033370672,3192.465293787262,6721.710420831403,100.0,0.0
