Function,Dimension,Algorithm,Mean,Std,Best,Worst,FeasibleRate(%),MeanViolation
F12,30,PSO,17014.19869972224,7887.905298962351,4350.3901163983755,35880.95903250967,100.0,0.0
F12,30,DE,18557.445751758027,10765.350855272518,7033.791810710531,57870.383765985156,100.0,0.0
F12,30,CREO-Repair,716946.7897301863,300729.7485717712,273597.61450897215,1426065.976400439,100.0,0.0
F12,30,CREO-RG,2803718.0749783143,3444244.4422659636,277237.0363558334,14149772.63911508,100.0,0.0
F12,30,GA,359272031.98507977,89563460.44290695,224133375.1814713,610416958.618428,100.0,0.0
F12,30,CREO-DE,611595893.3677691,178167101.04973176,206587906.34498158,930187028.3201889,100.0,0.0
F12,30,GWO,1443666800.271415,598136266.0028692,497077452.61163414,2888173590.2313657,100.0,0.0
