Function,Dimension,Algorithm,Mean,Std,Best,Worst,FeasibleRate(%),MeanViolation
F14,10,DE,1400.928629025721,0.7359513244780169,1400.0,1401.9899181141895,100.0,0.0
F14,10,PSO,1451.6865593277116,19.74112950778409,1412.046551250288,1512.3196617583471,100.0,0.0
F14,10,GA,1494.4408678480338,22.325056501347664,1435.4507739839537,1553.4356796820255,100.0,0.0
F14,10,CREO-DE,1615.0394128363284,171.00913934082115,1450.993212695039,2032.9837485791327,100.0,0.0
F14,10,CREO-Repair,3015.2325866254137,1975.7185905744514,1466.3467597087308,9353.641077934197,100.0,0.0
F14,10,GWO,3417.4890523763856,1323.5260759167486,1561.4794871902232,5157.436404104885,100.0,0.0
F14,10,CREO-RG,3989.049207598173,2517.017267163772,1546.131169794977,9528.104893834035,100.0,0.0
